Date,AVXL.US,BGMS.US,BKYI.US,BLNE.US,BOXL.US,CODX.US,CYPH.US,DVLT.US,ENTO.US,EQ.US,FRGT.US,GNPX.US,GREE.US,HBIO.US,HYPD.US,IBIO.US,IRWD.US,KALA.US,LMFA.US,PHIO.US,QCLS.US,RLMD.US,RNTX.US,SBLX.US,SLRX.US,SONN.US,SSP.US,STIM.US,TPST.US,TRAW.US,TXMD.US,WKHS.US
2020-03-02,4.12,38995.2,80.64,560.0,42.0,17.81,29.4,93000.0,98418.6,5.1,68200.0,9540.0,53.181,3.12,305.6,1105.0,12.685,299.0,25.626,333.72,17820.0,47.85,12.004,422.592,2860.8,33313.3,11.305,2.94,1550.25,171.375,81.5,712.5
2020-03-03,4.23,39952.8,87.0912,520.0,39.6,14.36,26.9,110130.0,102073.0,4.79,70294.0,8860.0,53.656,2.98,319.2,885.0,12.24,299.5,23.703,324.0,16800.0,48.28,11.7548,435.136,2610.6,35663.9,10.993,2.48,1661.4,183.75,81.5,722.5
2020-03-04,4.25,40320.0,85.7952,506.0,40.8,12.0,27.4,114000.0,108360.0,4.89,66330.0,9040.0,53.656,2.99,328.0,1080.0,12.6,320.0,24.9,336.96,16800.0,49.82,11.7,485.76,2850.3,36188.8,10.669,2.68,1868.1,185.812,93.0,772.5
2020-03-05,4.2,38880.0,76.32,492.0,39.048,14.25,26.0,109485.0,102060.0,4.79,66319.2,8380.0,52.706,2.89,326.4,1125.0,12.3,315.0,24.639,342.36,16680.0,48.02,11.627,471.232,2999.7,35311.6,10.257,2.71,1593.15,174.375,90.0,730.0
2020-03-06,4.08,36986.4,75.0672,490.0,37.6,12.89,26.3,108000.0,98292.6,5.14,64911.2,7640.0,52.231,2.77,296.8,1025.0,12.23,314.0,24.603,329.4,15960.0,48.65,11.2,454.4,2672.4,32032.0,10.052,2.61,1591.2,171.45,84.5,700.0
2020-03-09,3.57,34560.0,69.1182,428.0,31.64,9.83,23.4,86670.0,89447.4,4.25,51292.8,5700.0,50.332,2.63,284.0,950.0,11.33,396.5,23.7,300.24,13920.0,45.61,9.88,384.0,2466.9,27473.6,9.033,1.97,1372.8,153.0,76.5,625.0
2020-03-10,3.55,34419.6,70.5744,430.0,30.0,6.89,22.2,85530.0,86952.6,3.6,45100.0,5560.0,50.807,2.65,221.6,715.0,11.45,394.5,22.2,303.48,14910.0,41.64,9.402,400.128,2349.0,28937.2,9.905,2.05,1310.4,149.85,80.5,660.0
2020-03-11,3.32,38872.8,169.92,394.0,27.56,13.18,20.1,81705.0,77490.0,3.5,47860.8,4840.0,48.433,2.47,232.4,790.0,10.5,381.5,21.0,299.16,13560.0,40.2,8.026,364.8,2160.3,29789.8,8.9742,2.07,1283.1,135.0,76.0,552.5
2020-03-12,2.69,34552.8,109.44,342.0,18.4,11.76,16.5,78000.0,64512.0,3.48,42240.0,4000.0,47.958,2.21,174.4,715.0,9.64,355.5,15.6,232.2,11550.0,32.0,7.1,255.936,2130.0,23856.5,7.7496,2.19,1312.35,114.375,68.0,487.5
2020-03-13,2.65,34560.0,86.4,356.0,17.0,9.86,14.8,81000.0,69300.0,2.9812,44682.0,3780.0,48.908,2.23,176.992,800.0,10.18,324.0,16.8,218.16,11640.0,30.94,6.204,272.0,2362.5,25004.6,9.672,2.08,1433.25,120.038,74.5,417.5
2020-03-16,2.49,25207.2,63.648,300.0,15.52,9.09,13.0,79515.0,63000.0,2.42,46200.0,3160.0,46.533,1.94,176.0,610.0,9.37,306.5,15.837,237.6,11040.0,23.78,5.808,243.2,2098.5,28188.2,8.7553,1.94,1162.2,112.125,63.0,367.5
2020-03-17,2.52,26640.0,57.6288,310.0,15.608,10.68,14.2,78000.0,71820.0,3.25,48388.8,6660.0,45.812,1.79,169.6,570.0,9.62,337.0,14.6916,253.8,11400.0,26.29,6.6,294.272,2094.9,33313.3,8.775,1.76,1119.3,113.4,63.5,397.5
2020-03-18,2.38,25920.0,100.8,300.0,14.5,10.7,11.7,75000.0,71820.0,2.96,42434.0,5340.0,48.908,1.5,141.6,800.0,8.58,345.0,12.84,218.16,10800.0,24.76,6.434,439.68,1977.0,44844.8,8.6074,1.33,1012.05,108.75,50.0,392.5
2020-03-19,2.49,27309.6,77.76,250.0,16.716,10.6,13.2,79470.0,75600.0,3.94,47300.0,5320.0,45.878,1.42,154.4,660.0,9.41,344.5,13.38,227.88,11880.0,28.0,7.404,332.16,1950.0,65345.3,8.6369,1.5,1189.5,112.5,53.5,385.0
2020-03-20,2.43,23752.8,74.1168,240.0,16.4,10.45,12.7,90000.0,79758.0,3.23,52800.0,5020.0,47.488,1.5,183.2,655.0,9.38,350.0,17.04,233.28,12300.0,27.11,7.27498,288.0,1959.0,38438.4,8.0552,1.45,1171.95,114.338,50.5,397.5
2020-03-23,2.81,23961.6,67.68,230.0,14.0,9.46,13.1,81720.0,75600.0,2.8,47322.0,4540.0,47.735,1.71,174.4,620.0,9.6,369.5,14.1,235.44,11880.0,27.88,6.396,276.224,1846.05,31391.4,6.951,1.28,1257.75,119.175,48.755,392.5
2020-03-24,2.99,26280.0,79.92,224.0,15.2,8.18,15.0,86400.0,74327.4,2.3,44055.2,5780.0,48.912,1.96,188.8,555.0,10.03,375.0,16.05,227.88,14220.0,30.67,6.882,281.6,1696.2,28937.2,7.651,1.46,1249.95,137.738,59.5,437.5
2020-03-25,2.89,28461.6,76.3344,224.0,24.8,8.96,15.5,86850.0,71820.0,2.65,48652.8,5580.0,54.131,2.1,187.2,560.0,10.2,367.0,16.8012,248.4,14280.0,31.88,7.622,275.2,1716.3,25625.6,8.6272,1.51,1154.4,133.312,63.5,512.5
2020-03-26,2.98,28836.0,77.7744,220.0,21.12,9.4,16.3,89550.0,70938.0,2.74,46178.0,5300.0,52.706,2.3,184.0,600.0,10.08,367.0,15.9,250.56,12840.0,32.84,7.6,307.2,1845.0,50610.6,9.8,1.64,1053.0,121.087,64.5,485.0
2020-03-27,2.92,27734.4,151.2,278.0,22.0,9.15,16.1,90000.0,71505.0,2.62,47904.8,5140.0,51.282,2.25,228.0,575.0,9.8,369.0,17.7,226.8,13747.8,33.83,7.218,300.8,2010.0,31391.4,9.3665,1.59,936.0,119.962,54.0,500.0
2020-03-30,3.01,27021.6,115.776,256.0,21.364,8.2,15.4,100500.0,71946.0,2.6,46188.8,4740.0,51.282,2.13,215.2,555.0,10.33,374.5,17.097,238.68,12780.0,31.76,7.426,282.304,1948.2,28175.8,8.2426,2.04,1023.75,117.038,53.5,435.0
2020-03-31,3.15,27770.4,133.2,232.0,22.8,7.62,15.8,102750.0,73080.0,2.71,53900.0,4840.0,51.757,2.21,184.0,530.0,10.09,439.5,17.4,191.16,12810.0,34.11,6.64,288.384,2042.1,25697.0,7.4341,1.89,1029.6,113.625,53.0,452.5
2020-04-01,2.82,26640.0,118.096,210.0,30.884,7.46,13.9,84030.0,71694.0,2.48,52866.0,4400.0,49.382,2.12,208.0,540.0,9.87,416.5,14.403,182.52,12240.0,31.59,6.4,268.864,1950.0,21595.9,6.4974,1.62,975.0,109.5,49.85,427.5
2020-04-02,2.63,25984.8,104.674,200.0,25.6,8.51,13.9,81720.0,67977.0,2.45,49488.8,4500.0,50.807,2.14,212.8,515.0,10.1,448.5,13.5,181.44,11700.0,32.5,6.308,256.0,1935.0,15560.2,6.4185,1.54,969.15,104.362,49.96,415.0
2020-04-03,2.62,26784.0,99.3744,204.0,23.32,8.2,14.2,71970.0,69048.0,2.34,48367.2,4270.0,49.857,2.14,225.6,467.5,9.87,437.5,13.236,182.52,11370.0,32.56,6.26602,246.042,1949.7,13133.1,5.4425,1.41,945.75,108.562,45.98,415.0
2020-04-06,2.95,27331.2,103.68,220.0,22.804,10.31,14.9,75000.0,73105.2,2.395,45320.0,4480.0,52.231,2.22,224.8,439.6,10.07,443.0,12.654,182.52,28140.0,34.88,7.086,255.936,1985.1,13601.3,7.3552,1.67,282.75,108.3,46.305,407.5
2020-04-07,2.85,27014.4,106.603,232.0,24.8,9.09,15.3,70350.0,71807.4,2.37,46794.0,4420.0,53.656,2.22,225.6,432.5,9.64,425.0,14.7,189.0,34200.0,33.52,6.3,252.224,2070.0,12738.9,7.4932,1.64,273.0,109.012,44.695,417.5
2020-04-08,2.93,28800.0,108.0,236.0,24.0,8.7,16.1,78000.0,70560.0,2.43,51700.0,4320.0,55.555,2.33,227.2,438.4,9.84,443.5,15.36,191.473,35700.0,34.32,7.6,286.72,2031.9,12936.0,7.4243,1.77,278.85,110.288,48.5,440.0
2020-04-09,3.08,28080.0,102.758,220.0,24.396,8.8,16.9,70500.0,76861.2,2.53,51759.2,4340.0,54.606,2.48,221.6,467.4,9.75,445.0,15.006,191.16,30780.0,34.84,8.556,262.4,2068.2,12541.8,7.7594,1.96,276.9,117.75,51.0,480.0
2020-04-13,3.06,28800.0,110.894,216.0,27.168,9.93,18.5,82650.0,81320.4,2.54,51018.0,4440.0,56.505,2.48,216.8,450.0,9.84,476.0,16.119,196.56,28440.0,35.0,11.96,271.04,1950.0,12172.2,6.6503,1.95,345.15,123.75,45.56,517.5
2020-04-14,3.29,27842.4,105.12,232.0,27.548,9.95,17.9,105000.0,78120.0,2.96,56660.8,4580.0,62.227,2.68,233.6,467.5,10.58,484.5,18.0,208.44,27600.0,36.16,12.75,266.752,1958.7,19687.4,6.739,2.31,341.25,123.188,46.5,530.0
2020-04-15,3.17,28692.0,101.506,252.0,28.0,9.5,17.8,86400.0,73080.0,2.5,55557.2,4280.0,64.102,2.55,234.4,468.3,10.01,467.5,20.94,198.72,23400.0,34.58,12.572,326.4,1860.6,16582.7,6.4974,2.35,310.05,117.413,43.45,512.5
2020-04-16,3.14,24480.0,106.56,242.0,27.288,13.65,18.0,80679.0,85680.0,2.73,56100.0,4020.0,65.052,2.53,224.8,472.25,10.12,465.5,20.925,206.28,21840.0,35.2,10.87,302.208,1924.8,15005.8,5.9553,2.15,306.15,120.0,46.75,505.0
2020-04-17,3.23,22572.0,104.414,294.0,27.996,13.09,17.4,79500.0,83160.0,2.7341,58300.0,4180.0,65.09,2.77,240.0,453.4,10.32,513.0,20.1,205.2,20520.0,34.87,10.892,307.264,1863.0,14315.8,7.3847,2.36,310.05,120.0,47.715,565.0
2020-04-20,3.13,31104.0,100.8,342.0,26.772,14.58,17.1,64333.5,82530.0,2.6457,59499.2,4080.0,67.554,2.82,260.0,453.9,10.31,506.0,19.2,197.64,22440.0,35.4,10.9,289.6,1837.8,13773.8,6.7143,2.14,294.45,115.875,47.27,565.0
2020-04-21,3.19,14832.0,99.936,346.0,27.056,13.41,19.0,38100.0,74970.0,2.5,58674.0,3980.0,65.052,2.78,237.6,447.65,10.1,475.0,18.99,193.32,20760.0,33.29,10.2,368.0,1809.9,13009.9,6.2017,2.09,294.45,116.175,45.595,612.5
2020-04-22,3.17,14436.0,99.0432,330.0,26.208,13.38,19.8,35250.0,73067.4,2.45,58300.0,4720.0,65.527,2.8,232.8,443.0,9.95,460.5,20.61,190.08,20880.0,34.84,10.594,320.0,1860.0,14956.5,6.1228,2.09,286.65,114.375,45.66,610.0
2020-04-23,3.31,14328.0,99.36,348.0,26.4,13.65,21.2,37500.0,73848.6,2.77,54124.0,4900.0,66.951,2.89,260.0,469.4,9.85,477.5,20.22,194.4,21720.0,35.05,10.8,317.568,1838.1,13059.2,6.1819,2.16,286.65,113.025,46.245,592.5
2020-04-24,3.37,14472.0,112.291,394.0,26.584,14.4,24.0,36750.0,73080.0,2.85,51920.0,4540.0,66.951,2.68,245.6,444.75,10.28,469.5,20.1,201.96,23400.0,36.05,10.66,332.544,1878.0,12492.5,6.2213,2.31,292.5,113.925,46.085,610.0
2020-04-27,3.41,14940.0,132.48,400.0,28.08,13.9,23.9,38850.0,74340.0,2.9134,51150.0,4740.0,70.275,2.69,249.6,458.05,10.235,554.5,18.63,200.88,23100.0,37.67,11.2,348.864,2520.0,12147.5,6.7735,2.59,308.1,113.625,48.8,610.0
2020-04-28,3.33,14724.0,132.48,400.0,27.952,13.53,23.0,37950.0,73962.0,2.703,61116.0,4740.0,67.901,2.66,249.6,560.0,10.22,517.0,19.2,196.02,22020.0,40.57,11.4,345.152,2820.0,12320.0,7.4046,2.48,306.15,121.125,49.435,720.0
2020-04-29,3.57,14472.0,142.56,400.0,29.604,12.37,22.7,38100.0,77086.8,2.855,61160.0,4680.0,69.325,2.76,285.6,555.0,10.23,533.5,19.2,204.12,21600.0,41.97,11.07,359.936,2572.8,12221.4,8.3707,2.61,315.9,126.375,88.0,745.0
2020-04-30,3.46,15012.0,168.48,386.0,29.2,11.34,21.9,35587.5,79380.0,2.73,60500.0,4440.0,66.951,2.75,292.8,560.0,10.0,498.0,18.6,206.28,20760.0,41.96,10.916,351.424,2490.3,12812.8,7.9566,2.5,325.65,118.087,79.0,732.5
2020-05-01,3.33,14688.0,156.96,365.0,30.4,13.47,21.4,35700.0,76545.0,2.52,56210.0,4540.0,65.052,2.61,268.0,540.0,9.64,481.5,18.636,200.88,21900.0,39.4,9.974,329.6,2400.0,12221.4,7.5131,2.29,360.75,115.312,69.0,787.5
2020-05-04,3.28,15048.0,158.4,366.0,32.34,15.0,20.3,36000.0,82895.4,2.6,54020.8,4620.0,66.476,2.45,268.8,540.0,10.2,530.0,20.4,216.0,23460.0,40.21,9.9,339.2,2358.3,12122.9,7.3207,2.36,347.1,119.25,74.5,802.5
2020-05-05,3.31,14976.0,148.32,362.0,31.56,13.85,22.6,36450.0,85692.6,2.68,55000.0,7000.0,67.901,2.38,285.6,525.0,10.495,528.0,23.886,236.52,22020.0,41.79,10.4,505.664,2280.0,11802.6,7.1975,2.27,321.75,115.238,69.25,797.5
2020-05-06,3.33,14616.0,148.32,376.0,32.764,14.34,21.0,36900.0,92862.0,2.6757,62040.0,6360.0,65.527,2.51,288.0,535.0,10.4,581.0,27.6,241.92,21660.0,41.0,9.996,466.432,2325.3,11137.3,7.2172,2.22,315.9,114.9,64.0,737.5
2020-05-07,3.34,14724.0,142.546,384.0,34.4,14.74,21.9,36000.0,95621.4,2.975,64888.8,6740.0,65.527,2.53,293.6,505.0,10.16,592.5,25.5,259.2,21420.0,40.5,10.2,396.544,2346.3,11457.6,8.1046,2.15,329.55,119.962,65.5,727.5
2020-05-08,3.48,14832.0,136.57,386.0,33.12,15.5,21.7,36000.0,92232.0,3.31,63800.0,7080.0,66.951,2.77,294.4,505.0,10.19,565.0,22.197,284.04,21300.0,41.35,10.536,392.064,2549.95,11679.4,8.5581,2.3,313.95,123.638,63.5,747.5
2020-05-11,3.74,15012.0,139.81,366.0,33.6,17.05,23.0,36450.0,102060.0,3.22,59422.0,7080.0,65.527,2.89,296.0,560.0,10.76,596.5,22.8,281.88,21780.0,42.39,11.254,496.192,2790.0,11630.1,8.7849,2.42,370.5,133.875,65.5,730.0
2020-05-12,3.96,14868.0,142.488,380.0,32.496,16.99,25.1,35400.0,114660.0,3.35,51564.0,7020.0,64.102,2.63,304.8,545.0,10.7,597.5,23.256,266.76,21900.0,41.7,14.04,499.904,2640.0,11433.0,7.7299,2.22,335.4,147.3,62.5,700.0
2020-05-13,3.78,15192.0,131.04,380.0,27.472,23.42,22.9,34800.0,111838.0,3.0361,48378.0,6500.0,59.354,2.68,288.0,545.0,10.55,600.5,24.297,236.52,21180.0,40.97,13.472,518.4,2497.63,10866.2,6.8524,2.11,329.55,134.062,59.0,635.0
2020-05-14,3.49,15120.0,132.48,384.0,25.992,22.13,22.0,34800.0,102312.0,2.85,47244.8,6400.0,57.929,2.6,256.0,595.0,10.8,588.0,25.2,232.2,21480.0,41.72,14.0,531.2,2519.4,10595.2,6.6552,1.98,317.85,135.0,56.0,627.5
2020-05-15,3.5,14796.0,103.536,346.0,24.76,17.07,22.9,35100.0,103194.0,2.98,44220.0,6500.0,56.98,2.58,246.4,740.0,11.125,605.0,25.497,246.24,21060.0,45.5,13.56,627.2,2550.3,10890.9,7.4094,2.08,335.4,135.338,58.5,627.5
2020-05-18,3.73,14832.0,100.368,362.0,26.58,17.45,22.4,34650.0,115416.0,2.66,42900.0,6240.0,60.303,2.71,256.0,875.0,11.55,624.0,28.803,247.32,20340.0,45.68,13.54,665.6,2771.7,11186.6,8.1835,2.04,358.8,139.237,59.5,647.5
2020-05-19,3.82,15732.0,106.042,354.0,31.484,18.85,23.0,33450.0,115933.0,2.8,43988.8,6120.0,59.829,2.72,269.6,765.0,11.34,618.0,27.2928,245.203,19980.0,47.31,13.4,640.0,3510.0,10817.0,7.5722,1.98,351.0,135.45,55.5,647.5
2020-05-20,4.08,16524.0,104.486,348.0,49.6,18.58,22.5,34200.0,114660.0,2.99,45902.8,6020.0,63.152,2.68,257.2,690.0,11.9,630.5,34.5,241.92,19500.0,45.25,13.8,659.2,3720.0,10743.0,8.0947,2.0,382.2,140.625,56.5,662.5
2020-05-21,4.22,18612.0,104.63,336.0,44.8,18.02,21.5,34800.0,114660.0,3.065,43230.0,5960.0,62.203,2.69,246.4,725.0,11.85,628.0,31.5,255.96,19140.0,46.76,15.002,761.6,3480.0,10669.1,7.7398,2.0,390.0,164.925,59.5,665.0
2020-05-22,4.24,19296.0,105.12,320.0,42.0,18.55,21.3,36600.0,113400.0,3.08,45100.0,5490.0,65.052,2.66,240.0,755.0,11.97,654.5,32.7,249.48,19260.0,46.59,16.6,761.6,3540.0,10472.0,7.8187,1.96,390.0,155.888,62.5,662.5
2020-05-26,4.09,21024.0,111.6,320.0,40.0,18.03,19.9,39450.0,106470.0,3.291,44472.8,5580.0,61.728,2.65,239.2,820.0,11.7,634.5,31.05,258.12,21000.0,45.48,18.27,787.2,3210.0,10176.3,8.4793,2.01,388.05,143.625,61.0,670.0
2020-05-27,4.21,20268.0,110.491,304.0,38.396,17.56,21.1,36150.0,103219.0,3.525,45088.8,5300.0,61.253,2.64,231.2,810.0,10.65,616.0,32.55,253.8,20640.0,45.07,19.35,588.8,3150.0,10274.9,9.2778,2.01,407.55,146.25,59.5,667.5
2020-05-28,4.0,19440.0,107.323,304.0,36.804,17.47,22.3,34200.0,103320.0,3.53,77000.0,5540.0,60.778,2.67,231.2,800.0,9.755,612.5,30.6,241.92,20640.0,45.01,26.4,497.92,3150.0,10324.2,8.844,1.92,386.1,151.838,58.5,640.0
2020-05-29,4.11,18072.0,107.482,308.0,34.056,18.0,23.7,33750.0,101178.0,3.45,57750.0,5680.0,61.253,2.64,231.2,800.0,9.73,615.5,30.6,329.4,20400.0,48.21,32.4,390.4,2969.7,10176.3,8.5482,1.83,518.7,156.6,56.5,620.0
2020-06-01,4.02,18180.0,109.44,306.0,37.008,18.0,25.6,35100.0,100800.0,3.505,57200.0,5660.0,61.728,2.62,231.2,830.0,9.725,670.0,30.9,313.2,21000.0,47.62,29.4,386.56,3180.0,10053.1,8.7257,1.83,466.05,163.95,59.5,657.5
2020-06-02,3.97,17676.0,106.416,280.0,36.0,17.56,28.4,34950.0,107125.0,3.4,51700.0,5560.0,60.303,2.66,231.2,820.0,10.46,689.5,27.603,293.76,21000.0,48.08,23.2,360.96,3600.0,10003.8,8.7454,1.8,448.5,188.062,57.0,682.5
2020-06-03,3.82,17388.0,111.326,294.0,35.692,16.93,28.0,43050.0,114698.0,3.24,55022.0,5640.0,58.879,2.74,217.6,780.0,10.05,683.5,28.236,286.2,21060.0,47.66,26.2,293.12,3660.0,9905.28,9.495,1.87,425.1,173.85,56.0,737.5
2020-06-04,3.91,17316.0,120.96,296.0,41.6,16.93,26.0,35400.0,118440.0,3.04,55451.2,6480.0,59.354,2.76,229.6,845.0,9.79,668.0,28.77,266.76,22080.0,47.82,22.2,316.16,3660.0,9831.36,9.642,1.81,426.075,169.312,56.0,810.0
2020-06-05,3.9,17568.0,123.408,322.0,42.4,15.98,24.8,34950.0,114282.0,2.9599,57760.8,6240.0,59.354,2.85,235.2,775.0,9.94,679.5,27.3,276.48,21540.0,47.66,23.8,336.64,3960.0,11137.3,11.694,2.02,434.85,176.888,59.0,797.5
2020-06-08,4.055,18576.0,136.8,336.0,40.8,16.0,26.4,37800.0,120998.0,3.0,61588.8,6120.0,60.303,2.93,240.0,700.0,10.05,667.5,27.9,285.12,22140.0,48.53,23.6,450.56,4620.0,10595.2,11.161,2.29,454.35,182.662,74.5,787.5
2020-06-09,4.07,18540.0,133.2,346.0,32.0,16.15,25.3,45000.0,128520.0,3.0,60038.0,6720.0,59.354,2.84,256.0,740.0,10.61,662.5,27.969,290.52,23040.0,48.49,22.6,394.24,4770.0,10545.9,10.333,2.31,469.95,186.862,70.5,935.0
2020-06-10,4.06,17892.0,132.379,336.0,32.004,15.98,24.5,36001.5,125294.0,2.84,71136.8,6320.0,60.303,2.8,245.6,775.0,9.81,680.0,34.2,291.6,22200.0,48.97,25.0,407.04,4800.0,9954.56,9.593,2.23,442.65,178.912,67.5,1012.5
2020-06-11,3.615,15984.0,117.936,284.0,28.444,15.32,21.8,33750.0,118150.0,2.7679,68200.0,5620.0,59.354,2.63,239.2,700.0,9.32,638.0,30.9,270.0,20100.0,46.31,23.6,344.32,4830.0,9560.32,8.1933,1.95,388.05,223.612,61.0,855.0
2020-06-12,3.77,16290.0,120.154,282.58,29.184,15.57,23.6,33750.0,116915.0,2.69,74459.2,5960.0,60.303,2.6,248.8,785.0,9.14,617.0,28.8,267.84,20226.0,46.97,23.2,332.8,4590.0,9338.56,8.5405,1.89,393.9,227.588,68.5,945.0
2020-06-15,4.08,16704.0,118.8,282.0,31.056,17.42,25.3,33750.0,118453.0,2.89,67628.0,6040.0,61.728,2.72,255.2,780.0,9.31,648.0,28.2,266.76,19680.0,48.16,24.0,341.76,5310.0,9387.84,8.5702,1.9,403.65,225.3,65.5,1060.0
2020-06-16,4.15,17280.0,123.84,288.0,31.996,16.69,25.7,33150.0,121842.0,2.87,75900.0,6000.0,63.627,2.94,260.0,775.0,9.53,660.0,32.1,264.6,20040.0,49.48,24.0,391.68,5460.0,9856.0,8.7091,1.9,464.1,210.0,65.25,1100.0
2020-06-17,4.3,16452.0,120.96,288.0,31.54,16.51,25.2,34350.0,119725.0,2.72,87450.0,5920.0,67.426,3.08,268.0,780.0,10.17,631.25,45.3,262.44,20040.0,49.05,23.0,343.04,5250.0,9338.56,8.3619,1.88,639.6,214.575,62.25,1033.75
2020-06-18,5.19,17100.0,120.672,272.0,36.596,15.93,20.4,33600.0,115958.0,2.76,129800.0,5840.0,68.376,2.87,258.4,760.0,9.98,665.0,44.4,262.44,19560.0,48.24,23.2,344.32,4680.0,9264.64,8.4909,1.85,528.45,216.412,60.0,1135.0
2020-06-19,4.8,16164.0,116.654,284.0,32.208,17.24,19.9,33000.0,115895.0,2.73,104500.0,5820.0,70.275,3.08,247.2,735.0,9.61,682.5,53.7,253.8,19920.0,47.76,24.4,339.2,4470.0,9363.2,8.3024,1.82,536.25,216.788,59.5,1220.0
2020-06-22,5.18,16092.0,115.891,294.0,32.32,16.49,20.7,34200.0,113400.0,2.62,88000.0,6040.0,77.397,3.1,238.4,720.0,10.055,626.5,55.5,286.2,20040.0,48.2,24.4,345.6,4200.0,9264.64,8.3024,1.77,468.0,230.362,59.5,1480.0
2020-06-23,5.06,16344.0,112.32,298.0,33.816,18.7,21.0,36600.0,112140.0,2.63,85756.0,6200.0,75.973,3.14,244.8,725.0,10.015,593.0,47.7,276.48,21000.0,47.83,24.0,335.36,4140.0,9511.04,8.4809,2.09,388.05,228.675,62.0,1737.5
2020-06-24,5.08,16632.0,111.6,307.0,32.584,18.22,21.3,34800.0,115920.0,2.69,81312.0,7280.0,70.75,3.1,236.0,775.0,9.8,563.0,43.8,260.28,21240.0,46.79,23.4,316.16,3900.0,10792.3,7.9652,1.97,372.45,217.425,58.5,2127.5
2020-06-25,5.2,16920.0,111.341,294.0,33.872,18.23,22.3,34200.0,117180.0,2.7,78804.0,6960.0,73.599,3.0,233.6,805.0,10.19,585.0,45.9,259.2,21720.0,49.98,22.8,311.04,3930.0,9806.72,8.5603,2.1,362.7,214.462,65.0,2140.0
2020-06-26,5.09,16416.0,105.437,286.0,32.044,18.08,21.9,32550.0,113375.0,2.88,69904.8,6260.0,64.102,2.87,234.4,1075.0,10.05,521.0,39.3,251.64,22020.0,43.37,22.0,316.16,3960.0,9412.48,8.1139,2.1,352.95,202.912,60.0,2475.0
2020-06-29,5.07,16704.0,105.552,290.0,42.4,17.44,21.8,33450.0,113400.0,2.83,70444.0,6300.0,67.426,3.12,223.2,1230.0,10.18,513.5,36.9,246.24,21480.0,43.07,23.6,387.84,3870.0,9141.44,8.6496,2.04,349.05,212.1,59.0,3627.5
2020-06-30,4.92,16740.0,128.16,290.0,36.8,19.35,20.9,32250.0,114169.0,2.95,69520.0,6280.0,66.951,3.1,227.2,1110.0,10.32,525.5,41.097,236.52,20880.0,44.75,23.6,358.4,3960.0,8968.96,8.6793,1.93,343.2,212.288,62.5,4347.5
2020-07-01,5.0,16488.0,119.261,280.0,35.0,19.46,20.2,33000.0,113413.0,2.8,69552.8,6140.0,65.527,3.43,224.8,1040.0,10.17,532.5,40.2,244.08,21120.0,43.18,22.6,354.56,4140.0,9018.24,8.4958,1.88,333.45,219.412,65.0,4795.0
2020-07-02,4.95,16308.0,110.952,250.0,36.908,18.89,20.7,33900.0,112972.0,2.78,68860.0,6060.0,66.476,3.63,228.0,980.0,10.18,528.0,38.1,237.6,21360.0,42.78,23.2,418.56,4320.0,8944.32,8.2132,1.83,335.4,217.313,69.5,5227.5
2020-07-06,4.65,16092.0,109.843,252.0,36.68,18.07,19.9,34650.0,104593.0,2.825,70070.0,6300.0,66.476,3.72,227.2,1000.0,10.27,526.5,59.7,247.32,20640.0,41.91,23.2,684.8,4560.0,8673.28,8.3321,1.87,337.35,216.938,73.0,4402.5
2020-07-07,4.65,15876.0,112.32,254.0,35.568,17.94,20.0,35100.0,107113.0,2.83,69850.0,6260.0,64.577,3.51,224.8,1125.0,10.165,534.5,53.1,241.92,20280.0,41.48,23.0,759.04,4500.0,8500.8,8.6,1.89,313.95,220.388,76.5,4212.5
2020-07-08,4.74,16488.0,113.4,252.0,36.768,18.97,20.7,34800.0,105248.0,2.8,92290.0,6360.0,63.627,3.49,224.8,1155.0,9.99,532.0,48.9,240.84,20280.0,43.78,22.0,803.84,4380.0,8648.64,8.5008,1.88,327.6,216.562,79.0,4165.0
2020-07-09,4.78,16092.0,113.76,240.0,39.0,18.01,20.1,34200.0,105185.0,3.3157,77000.0,6240.0,61.965,3.47,225.6,1140.0,9.86,524.5,49.2,280.8,20940.0,42.32,22.4,783.36,4440.0,8402.24,8.1337,1.82,323.7,210.0,73.5,4015.0
2020-07-10,4.71,15984.0,112.234,228.0,40.0,18.19,19.6,34050.0,107087.0,3.19,71500.0,6220.0,63.152,3.48,212.8,1110.0,9.86,508.0,46.5,247.32,20400.0,42.33,21.4,716.8,4440.0,8426.88,8.8282,1.96,337.35,212.812,75.0,3795.0
2020-07-13,4.315,15768.0,112.262,210.0,62.8,17.47,18.4,34200.0,105714.0,26.5,71038.0,5800.0,64.577,3.34,212.808,1100.0,10.03,509.25,39.6,250.56,20820.0,40.38,17.568,558.08,4020.0,7983.36,9.0662,1.87,313.95,217.687,75.0,3860.0
2020-07-14,4.54,15696.0,112.176,196.0,77.6,18.11,18.1,33600.0,103068.0,13.98,66000.0,5920.0,66.476,3.37,208.8,1160.0,10.22,513.5,37.5,247.32,23970.0,41.98,17.474,583.68,3960.0,7367.36,9.205,1.98,333.45,208.5,74.5,4125.0
2020-07-15,4.515,15984.0,114.912,272.0,95.2,17.66,18.05,33450.0,104328.0,17.33,67320.0,6170.0,68.376,3.51,210.4,1665.0,10.345,553.5,40.8,250.56,23400.0,42.9,19.2,584.96,4320.0,8106.56,10.474,2.75,331.5,216.6,82.0,4085.0
