Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2015-08-13,25.9373,0.56928,40.6752,26.483,34.2015,93.43,16.1673,9.67965,141.95,20.2976,71.1612,55.0964,69.0246,93.0221,34.9314,55.781,103.131,127.41,61.5232
2015-08-14,26.1208,0.569769,40.9085,26.576,34.344,94.42,16.21,9.50609,142.57,20.3748,71.9152,55.3793,69.2994,93.6541,35.0226,55.5749,103.556,128.097,61.3939
2015-08-17,26.3918,0.566155,41.189,26.761,34.5802,93.93,16.9993,9.78441,142.32,20.2419,71.5407,55.5247,69.4783,93.6252,35.2988,55.8666,105.97,128.097,61.3169
2015-08-18,26.246,0.561013,41.4166,26.751,34.3121,95.17,17.3813,9.52877,141.36,19.5577,71.4703,55.6357,69.533,93.3779,35.3969,55.2501,107.396,127.698,60.9943
2015-08-19,25.9088,0.558766,40.8413,26.646,34.5767,95.31,17.0167,9.46554,140.47,19.3014,71.7933,55.1406,69.4684,92.419,35.1275,54.0674,105.438,127.32,60.1755
2015-08-20,25.3759,0.538667,40.006,25.789,33.8513,90.56,16.1453,8.96556,138.39,19.262,74.8494,53.7838,69.0443,90.4691,34.3272,52.8898,102.514,126.034,60.0078
2015-08-21,23.8295,0.521841,37.7371,24.7235,32.0852,86.06,15.3847,8.68654,134.22,18.7305,72.4471,51.8749,66.4687,86.7568,33.3685,51.1577,99.5027,121.889,58.3238
2015-08-24,23.2323,0.503388,36.5171,23.1685,30.7939,82.09,14.5913,8.56908,129.57,18.001,69.1889,49.1447,63.8273,84.0254,32.0631,48.739,94.4934,116.637,56.1306
2015-08-25,23.3692,0.492925,35.4575,23.3185,30.5129,83.0,14.6687,8.45811,127.74,17.7626,67.0729,48.8667,62.5307,83.0655,31.4985,48.7313,94.1012,116.399,55.5447
2015-08-26,24.7094,0.530137,37.4206,25.0385,32.8678,87.19,14.9893,9.05708,132.61,18.2485,69.5088,51.3129,65.9995,87.7407,32.8,51.4204,97.0998,121.132,57.5592
2015-08-27,25.4348,0.55006,38.4658,25.9185,33.2774,89.73,16.1993,9.84202,136.23,18.5992,71.7686,52.594,67.5992,89.9807,32.7207,53.0871,100.775,122.955,58.0318
2015-08-28,25.5186,0.552486,38.4902,25.9005,32.8653,91.01,16.5653,9.94869,135.74,18.2791,71.3,52.3082,67.6549,90.0096,33.2912,53.2438,100.348,122.726,57.8127
2015-08-31,25.4001,0.546412,38.1299,25.6445,32.274,89.43,16.604,9.82125,134.04,18.2215,70.5797,52.2866,66.5721,88.3737,32.9584,53.3633,99.0001,122.816,57.3727
2015-09-01,24.266,0.524038,36.6414,24.827,31.3643,87.23,15.9087,9.30682,130.41,17.9645,68.3924,50.1213,64.3853,85.1967,31.9996,51.1237,96.348,121.261,55.9373
2015-09-02,25.3068,0.539915,37.9921,25.5275,32.129,89.89,16.5127,9.66748,132.22,18.1394,70.1152,51.0339,65.0029,86.5166,32.6553,51.9377,97.736,123.165,56.6733
2015-09-03,24.8653,0.541312,38.1121,25.236,31.7374,88.15,16.3713,9.64763,132.15,18.2566,69.9359,51.1253,65.7319,87.6819,32.792,52.3345,97.546,123.205,56.7729
2015-09-04,24.6119,0.528672,37.3369,24.95,31.3344,88.26,16.1287,9.44382,129.64,17.9834,68.8382,50.1635,64.5738,86.6103,32.2314,51.3902,96.1395,121.421,55.8218
2015-09-08,25.2999,0.551268,38.456,25.877,32.0777,89.53,16.5447,10.0693,132.9,18.6846,71.0336,51.5143,65.855,88.8801,33.4864,52.1332,99.3398,124.051,56.8124
2015-09-09,24.8159,0.540394,37.7371,25.8445,32.0543,90.44,16.594,9.91183,130.59,18.3296,69.5,50.7176,64.9843,86.076,32.9584,51.0653,98.9032,122.497,55.5979
2015-09-10,25.3609,0.548841,37.9276,26.112,32.4364,91.98,16.5653,10.0336,130.66,18.0492,69.285,51.1086,65.5736,85.7989,33.42,51.4358,100.348,122.786,55.4677
2015-09-11,25.7295,0.550568,38.0948,26.472,32.6466,92.05,16.6827,10.2175,131.37,18.197,70.1092,51.0261,66.0679,87.3978,33.6983,51.5546,101.991,123.713,55.5447
2015-09-14,25.9749,0.551518,37.7088,26.069,32.5056,92.31,16.8793,10.2261,130.9,18.0938,70.1865,50.8797,65.3665,87.006,33.3774,51.4144,101.24,123.803,55.2546
2015-09-15,26.1964,0.557547,38.5311,26.1185,33.1334,92.9,16.9047,10.4732,132.26,18.1052,71.0999,51.8602,65.8364,88.1245,33.7636,51.6751,103.159,124.899,56.3823
2015-09-16,26.2232,0.561483,38.8154,26.3695,33.1559,93.45,17.4833,10.2825,132.58,18.2097,72.3798,52.316,66.283,88.7177,34.0123,52.6963,104.107,125.935,56.913
2015-09-17,25.6664,0.566573,38.7725,26.9435,33.4622,94.34,17.4713,10.2128,131.47,18.1475,77.118,51.1027,66.2544,89.1742,32.6464,52.811,105.942,125.706,57.0255
2015-09-18,25.5579,0.566105,38.0948,27.013,32.9267,94.4,17.3747,9.97589,129.1,17.829,75.842,49.7057,65.1633,88.1614,32.3295,51.5477,105.249,124.341,56.7798
2015-09-21,25.9532,0.571968,38.6485,27.4195,33.2286,95.55,17.6133,9.95147,130.98,17.9368,75.0693,50.1213,66.0866,89.0217,32.7297,52.0525,106.513,125.586,57.3559
2015-09-22,25.5461,0.556359,38.4658,26.92,32.5421,92.96,17.396,9.75051,129.3,17.8994,75.2516,49.6821,65.593,88.0867,32.1601,51.5905,105.656,125.088,56.984
2015-09-23,25.7543,0.559016,38.4385,26.8035,32.5466,93.97,17.404,9.81743,129.16,17.9368,74.2967,49.4639,66.2449,88.1515,31.9818,51.2793,105.962,127.529,57.0413
2015-09-24,25.9068,0.569729,38.4747,26.6875,32.6273,94.41,17.5413,9.70327,129.0,17.9674,73.1495,49.1211,65.5834,87.1746,32.0442,51.5827,104.05,127.071,57.9331
2015-09-25,25.8406,0.573924,38.499,26.2125,31.8918,92.77,17.1273,9.90897,129.64,17.9525,72.043,50.1399,65.9995,87.35,32.0353,51.9377,100.018,127.629,58.9956
2015-09-28,25.3311,0.566334,37.9276,25.203,31.0998,89.21,16.562,9.44948,128.62,17.9196,68.343,48.9217,62.7436,84.5298,31.4885,51.4923,96.8635,125.885,58.2685
2015-09-29,24.5715,0.576319,38.0615,24.8035,31.0181,86.67,16.4433,9.35514,128.81,17.9525,68.8056,48.8087,63.9855,84.9196,31.554,51.7539,98.1447,126.044,58.678
2015-09-30,24.8504,0.599187,38.7813,25.5945,31.8032,89.9,16.56,9.77408,130.4,18.2514,71.7289,49.7293,65.04,86.2185,32.0987,52.7322,99.7122,126.822,58.4047
2015-10-01,24.683,0.587524,39.086,26.036,31.984,90.95,15.992,9.55334,129.88,18.0908,73.0059,50.0977,65.3487,86.8047,32.2037,52.5269,100.215,126.812,58.4116
2015-10-02,24.8672,0.60283,39.9261,26.627,32.7308,92.07,16.5047,9.64291,129.83,18.2912,75.0119,49.9571,65.9809,88.0867,32.7841,53.8185,102.114,127.888,58.7933
2015-10-05,24.9559,0.617887,40.8588,27.184,33.4626,94.01,16.41,9.47873,132.38,18.5416,74.1936,50.9534,67.4399,90.2498,33.4021,54.4768,102.825,129.861,59.4435
2015-10-06,25.077,0.625877,40.9584,26.874,33.4607,92.8,16.0973,9.1554,131.19,18.4878,72.141,50.9789,67.3004,89.856,33.5319,55.2422,99.7499,130.17,59.5895
2015-10-07,24.9559,0.632456,41.0034,27.097,33.379,92.4,15.464,9.27607,132.68,18.6787,71.9855,51.0418,68.3642,91.2178,33.4676,56.1739,100.062,129.762,59.8519
2015-10-08,24.6632,0.636051,41.5738,26.658,33.2296,92.47,15.1147,9.12622,133.75,18.8269,71.7933,51.0418,68.9975,91.8777,33.6685,56.7632,99.7698,133.01,60.4014
2015-10-09,25.2572,0.633624,41.277,26.99,33.4408,93.24,14.7127,9.1398,133.03,18.7719,73.8281,50.8767,69.0728,91.8298,33.9954,56.2148,102.514,135.013,60.4676
2015-10-12,25.1411,0.640473,41.18,27.5095,33.6993,94.26,14.372,9.20209,133.4,18.8393,68.0834,50.7039,70.0178,92.6164,33.9399,56.2439,105.287,134.724,60.3472
2015-10-13,25.1795,0.641693,41.0855,27.445,34.0351,94.12,14.6167,8.86883,132.19,18.7839,68.237,50.5683,70.0273,91.9366,33.7438,56.1428,106.548,133.558,60.1676
2015-10-14,24.8307,0.664997,40.8986,27.2415,33.8977,94.07,14.4587,9.1838,131.18,16.8972,67.9218,49.2813,69.2799,91.0713,33.2447,56.8518,104.915,131.426,60.2465
2015-10-15,25.1961,0.666665,41.189,28.122,34.5258,95.96,14.754,9.52973,133.8,16.7012,68.445,50.8453,70.3429,93.1168,33.5022,57.7883,103.273,133.09,60.2979
2015-10-16,25.0149,0.677209,41.6265,28.538,34.6404,97.54,15.134,9.46554,133.81,16.5768,69.8596,51.2874,70.9615,93.5753,33.3407,58.4992,103.111,133.368,60.8088
2015-10-19,25.1677,0.67599,41.7241,28.6575,34.8711,98.47,15.2067,9.30304,133.62,16.5657,68.7777,51.1165,71.8839,93.6701,32.893,57.4411,103.773,134.385,61.02
2015-10-20,25.6348,0.675011,41.8539,28.044,33.8772,97.0,14.202,9.37381,134.16,16.5381,66.6707,51.3631,71.2207,93.6033,32.8852,57.3293,103.491,135.541,60.4251
2015-10-21,25.6318,0.666225,41.3538,27.7885,33.4686,97.11,14.006,9.42024,133.22,16.5061,66.002,50.9858,70.4554,92.5775,32.6702,56.8897,101.506,136.109,60.2791
2015-10-22,26.0191,0.69034,42.0808,28.1955,33.934,99.67,14.1147,9.80049,137.29,16.5794,65.9763,51.9132,71.3524,93.9392,33.7181,58.789,97.8036,138.68,61.3111
2015-10-23,26.8263,0.694893,46.3238,29.9515,35.8366,102.19,13.9393,10.1308,137.78,16.4107,67.1186,52.4703,71.9602,95.6349,33.9667,58.8512,99.6337,136.597,63.1016
2015-10-26,25.9699,0.691737,47.5319,30.4305,36.424,103.77,14.3507,9.66558,137.0,16.3312,67.802,52.4948,72.9961,95.4833,34.2341,57.6035,100.147,137.464,63.4765
2015-10-27,25.8044,0.691288,47.0405,30.5505,36.5087,103.7,14.0233,9.50137,135.63,16.1798,69.3435,52.2856,72.3794,94.332,34.2083,57.5121,102.587,138.311,63.3128
2015-10-28,26.8716,0.696852,47.2975,30.855,36.7129,104.2,14.1973,9.93815,138.16,16.2254,71.1969,53.8113,73.6381,95.9229,34.6858,58.3582,102.93,138.311,62.6744
2015-10-29,27.1505,0.672837,46.7535,31.3275,37.108,104.88,14.1087,9.39006,137.89,16.3147,70.2776,53.5736,73.3078,96.3955,34.667,58.3222,102.872,138.779,63.0927
2015-10-30,26.9219,0.68959,46.1185,31.295,36.7363,101.97,13.7953,9.62499,136.02,16.1118,69.9091,52.7856,72.435,94.8693,34.6541,58.684,101.22,138.65,62.5659
